bin,mz_approx,consistent_sign,median_abs_smd,selected,selection_sites,target_excluded,smd__DRIAMS-A,smd__DRIAMS-B
5078,17234.11,False,0.21466309,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17403239,-0.2552938
2259,8777.11,False,0.2145557,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.051264253,-0.37784714
4081,14243.11,False,0.2144828,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10549992,-0.32346568
5575,18725.11,False,0.21444981,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09082571,-0.3380739
2814,10442.11,True,0.2144458,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2289536,-0.19993798
5377,18131.11,False,0.2144197,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11806523,-0.31077415
2396,9188.11,True,0.21435118,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23873797,-0.1899644
5633,18899.11,True,0.21434706,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22744013,0.201254
3335,12005.11,True,0.21425854,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11407006,0.31444702
2931,10793.11,True,0.21425772,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3955924,-0.032923043
5484,18452.11,False,0.21424583,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15826644,-0.2702252
4849,16547.11,False,0.2142034,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16913944,-0.25926736
4097,14291.11,False,0.21416482,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16400023,-0.2643294
734,4202.11,True,0.214044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09733753,0.33075047
2139,8417.11,True,0.213996,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17037894,0.25761303
1576,6728.11,False,0.21398376,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04029742,-0.3876701
5578,18734.11,True,0.21395384,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1488021,0.27910557
1257,5771.11,True,0.21395129,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.33675256,-0.09115001
5281,17843.11,True,0.21385899,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15779157,0.26992643
1015,5045.11,False,0.21382076,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.15433499,0.27330652
1911,7733.11,False,0.21381654,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.3204895,-0.10714359
2228,8684.11,False,0.21378997,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2060225,-0.22155745
4246,14738.11,False,0.21367174,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16899548,-0.25834802
2584,9752.11,True,0.2134283,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09205797,-0.33479863
4532,15596.11,True,0.21337564,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0044327276,0.42231855
5751,19253.11,False,0.21337289,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13194923,-0.29479656
2143,8429.11,True,0.21335979,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11948026,0.30723932
5749,19247.11,True,0.213286,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17854899,0.248023
2319,8957.11,False,0.21324822,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.058576167,-0.36792028
3273,11819.11,True,0.21324095,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07820321,0.3482787
4304,14912.11,True,0.21321648,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16706334,0.2593696
3367,12101.11,False,0.21321617,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16501245,-0.2614199
4660,15980.11,False,0.21320125,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17065693,-0.25574556
4520,15560.11,True,0.21314208,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08463371,0.34165046
4858,16574.11,False,0.21309736,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14484696,-0.28134775
3883,13649.11,False,0.21308261,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.220541,-0.20562421
5553,18659.11,False,0.21295485,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1453929,-0.2805168
2857,10571.11,False,0.2129242,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.061912484,-0.36393592
4345,15035.11,True,0.21290402,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.103806764,-0.32200128
3681,13043.11,False,0.21266535,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1842154,-0.24111532
909,4727.11,False,0.21263361,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17082271,-0.2544445
373,3119.1099999999997,False,0.21254414,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1630877,0.2620006
1733,7199.11,False,0.21252844,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.34282514,-0.08223173
4559,15677.11,False,0.21242154,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19771433,-0.22712873
4802,16406.11,True,0.21234024,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17251594,0.25216454
5476,18428.11,False,0.21225731,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14361075,-0.28090388
5522,18566.11,False,0.21223481,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19183564,-0.23263398
2309,8927.11,True,0.2122181,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.053673796,0.3707624
2940,10820.11,True,0.21218897,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.37717968,0.04719827
2951,10853.11,False,0.212076,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10229377,-0.32185823
1679,7037.11,True,0.21205229,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08951871,-0.33458588
4824,16472.11,True,0.21198682,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05683795,0.3671357
3829,13487.11,False,0.21179383,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12121612,-0.30237153
5350,18050.11,True,0.21164827,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16848302,0.25481352
5744,19232.11,False,0.211565,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13855743,-0.28457257
2180,8540.11,False,0.21153887,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09542495,-0.32765278
250,2750.1099999999997,False,0.21153863,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.40722865,0.01584862
4271,14813.11,False,0.21152109,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25665346,-0.16638874
2524,9572.11,True,0.21150053,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19393286,0.22906817
1768,7304.11,False,0.21145271,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.014877285,-0.40802813
5444,18332.11,True,0.2114487,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14253601,0.28036138
599,3797.1099999999997,False,0.21141073,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18243717,0.2403843
315,2945.1099999999997,True,0.21137883,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2989931,-0.12376454
1009,5027.11,False,0.21136576,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27123886,-0.15149267
5067,17201.11,False,0.21128748,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14781356,-0.2747614
3456,12368.11,True,0.21108374,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20736264,0.21480483
2906,10718.11,False,0.21098238,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16148154,-0.26048324
3998,13994.11,True,0.21091923,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13614167,0.28569677
1896,7688.11,True,0.21090859,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25623178,0.16558541
4917,16751.11,True,0.21080944,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09243442,0.32918447
802,4406.11,True,0.21078578,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1319607,0.28961083
5332,17996.11,False,0.21076256,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14884645,-0.27267867
5475,18425.11,False,0.21062636,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12150242,-0.2997503
3932,13796.11,True,0.21060151,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1692224,0.2519806
2224,8672.11,True,0.21051733,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.056325704,0.36470896
5208,17624.11,False,0.21047214,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16779305,-0.25315124
5016,17048.11,False,0.21046977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1920647,-0.22887483
2299,8897.11,True,0.21045396,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22257103,-0.19833688
1353,6059.11,False,0.21042755,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.055028006,-0.3658271
3804,13412.11,False,0.21040167,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0755519,-0.34525144
2370,9110.11,False,0.2102615,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19872488,-0.22179809
1962,7886.11,True,0.21021302,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.069906384,0.35051966
4101,14303.11,False,0.21017642,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1613932,-0.25895965
2086,8258.11,True,0.21010986,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15868779,0.26153192
2414,9242.11,True,0.21008463,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09780621,0.32236305
122,2366.1099999999997,True,0.209885,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08063084,0.33913916
476,3428.1099999999997,False,0.20987736,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23868701,0.1810677
2138,8414.11,True,0.20978463,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23691513,0.18265413
1875,7625.11,True,0.20977348,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.104042664,0.3155043
5590,18770.11,False,0.20971352,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.060832653,-0.3585944
4352,15056.11,True,0.20966026,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22130853,-0.19801198
4813,16439.11,True,0.20965584,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.091450214,0.32786146
5130,17390.11,False,0.20958757,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14701054,-0.2721646
1219,5657.11,True,0.20955184,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1928698,-0.22623387
2969,10907.11,True,0.2094769,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.4132543,0.005699524
4066,14198.11,False,0.2094599,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1260077,-0.2929121
5019,17057.11,False,0.2093616,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18069713,-0.23802607
4799,16397.11,True,0.20935388,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.088513166,0.3301946
5034,17102.11,False,0.20934568,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09781691,-0.32087445
550,3650.1099999999997,False,0.20928186,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.047512725,0.371051
4289,14867.11,False,0.20927227,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11999517,-0.29854935
2970,10910.11,False,0.2092588,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.33362815,-0.08488946
454,3362.1099999999997,False,0.20915484,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.12663174,0.29167795
4407,15221.11,False,0.2091505,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06727125,-0.35102975
2018,8054.11,True,0.20909013,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16320187,-0.2549784
4374,15122.11,False,0.20906562,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14503106,0.27310017
1975,7925.11,True,0.20906046,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.018630296,0.39949062
2952,10856.11,False,0.20899093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14479731,-0.27318454
3987,13961.11,False,0.20892698,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13034452,-0.28750944
1153,5459.11,False,0.2088722,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17008066,-0.24766375
3123,11369.11,True,0.20886488,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13042805,0.28730172
930,4790.11,True,0.20882939,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.28225207,0.1354067
1523,6569.11,False,0.20878524,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.118507825,0.29906264
5918,19754.11,False,0.20868494,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18290643,-0.23446344
5311,17933.11,False,0.20867285,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12843895,-0.28890675
171,2513.1099999999997,False,0.20866433,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.33727792,-0.08005073
1012,5036.11,False,0.20860569,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23877393,-0.17843746
101,2303.1099999999997,True,0.20854902,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16132084,-0.2557772
2727,10181.11,True,0.2085289,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18936577,-0.22769204
5567,18701.11,True,0.20847672,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18700267,0.22995079
861,4583.11,False,0.20843996,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.045408364,0.37147155
3672,13016.11,True,0.20843422,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27125767,0.1456108
4633,15899.11,True,0.20841865,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03994456,0.37689275
2741,10223.11,False,0.20838617,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10206584,-0.3147065
4071,14213.11,False,0.2083044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1498096,-0.2667992
4977,16931.11,False,0.20829973,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17671315,-0.23988631
3264,11792.11,False,0.20827842,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12837404,-0.2881828
2873,10619.11,False,0.20827545,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.06925089,0.34730002
3083,11249.11,True,0.20823577,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21441911,0.20205241
115,2345.1099999999997,True,0.20815802,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.23117012,-0.18514591
3435,12305.11,True,0.20815101,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19479468,0.22150734
4999,16997.11,False,0.20807339,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16389307,-0.2522537
4311,14933.11,False,0.20798153,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22124107,-0.194722
544,3632.1099999999997,False,0.20792614,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1840285,-0.23182377
4349,15047.11,True,0.2078769,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.21772143,-0.19803238
2371,9113.11,False,0.20777467,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23008205,-0.18546727
2932,10796.11,True,0.20776899,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3706716,-0.044866376
5639,18917.11,False,0.20775928,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18499234,-0.23052621
3098,11294.11,False,0.20769323,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04390556,-0.3714809
4398,15194.11,True,0.20761056,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.031546503,-0.38367462
3850,13550.11,False,0.20760131,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08260922,0.33259338
4106,14318.11,True,0.2075288,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17313187,0.24192573
2777,10331.11,False,0.20747247,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.053622052,0.36132288
5080,17240.11,True,0.20743603,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2012453,0.21362677
4715,16145.11,False,0.2074264,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13807558,-0.2767772
3845,13535.11,False,0.20741667,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.05353949,0.36129385
5291,17873.11,True,0.20732105,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14284463,0.27179748
661,3983.1099999999997,False,0.20729643,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27783725,-0.1367556
3896,13688.11,False,0.2072785,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12276565,-0.29179135
1348,6044.11,False,0.20714144,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14561269,-0.2686702
1730,7190.11,False,0.20706315,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.36701033,-0.04711599
3745,13235.11,True,0.20698595,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16972086,0.24425104
2692,10076.11,False,0.20696592,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22553784,0.188394
864,4592.11,True,0.20693003,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.31509653,-0.098763525
4322,14966.11,True,0.20687777,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2069443,0.20681122
5004,17012.11,True,0.20687734,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13123748,0.2825172
35,2105.1099999999997,True,0.20685306,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.4013227,-0.0123834275
2821,10463.11,True,0.20672594,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.051220663,0.36223122
3164,11492.11,False,0.20671123,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.068303145,-0.34511933
4242,14726.11,True,0.20664035,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1946718,0.2186089
1083,5249.11,True,0.20652926,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.27471235,-0.13834615
2542,9626.11,True,0.2064426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14758496,0.2653002
251,2753.1099999999997,False,0.2064153,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3752226,0.037607986
1084,5252.11,False,0.20632708,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25510353,0.15755062
3252,11756.11,False,0.20631218,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14542915,-0.26719522
5656,18968.11,False,0.2063047,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16289753,-0.24971189
3188,11564.11,True,0.2062365,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17878179,-0.2336912
232,2696.1099999999997,False,0.20613158,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25156882,0.16069432
2869,10607.11,False,0.20606744,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1964838,0.21565108
3867,13601.11,False,0.20606092,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1506248,0.26149705
3226,11678.11,False,0.2060439,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15543218,-0.2566556
5290,17870.11,True,0.20601173,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.112044245,0.2999792
4354,15062.11,True,0.20595685,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.19922319,-0.21269049
2642,9926.11,False,0.20593156,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04576304,-0.36610007
3717,13151.11,False,0.20569421,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.01364045,-0.39774796
2305,8915.11,True,0.20552039,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24840358,-0.1626372
2220,8660.11,False,0.20551622,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17384702,0.2371854
1894,7682.11,False,0.20539686,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.37112364,-0.039670072
5206,17618.11,False,0.20535779,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08800529,-0.32271028
4970,16910.11,True,0.20511107,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09393975,0.3162824
6,2018.11,True,0.20510848,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.30608842,-0.10412853
5539,18617.11,True,0.20509382,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.123976775,0.28621086
321,2963.1099999999997,True,0.20506915,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.31882358,-0.09131475
4566,15698.11,True,0.20503893,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16455175,0.24552613
4391,15173.11,False,0.20501655,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22437438,0.18565874
5467,18401.11,False,0.2049928,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13583909,-0.2741465
4461,15383.11,False,0.20491302,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15778781,-0.2520382
4369,15107.11,False,0.20487624,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.072988555,0.33676395
1420,6260.11,True,0.20484968,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.32113484,0.08856451
3261,11783.11,True,0.20481977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1736814,0.23595814
4293,14879.11,True,0.20472163,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22040184,0.1890414
2218,8654.11,False,0.20471513,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.10281746,0.3066128
2560,9680.11,True,0.20466515,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16685244,0.24247788
4842,16526.11,True,0.20441405,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15384889,0.25497922
771,4313.11,True,0.20440784,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.10745198,-0.3013637
676,4028.1099999999997,False,0.20425428,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.025513388,0.3829952
4594,15782.11,True,0.20416164,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25707227,0.151251
1117,5351.11,False,0.20413649,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23444897,-0.17382401
4720,16160.11,False,0.20394185,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16024262,-0.24764109
4421,15263.11,True,0.20390971,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06369877,0.34412065
4344,15032.11,True,0.20387305,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.035078425,-0.37266767
4967,16901.11,False,0.20382144,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19227552,-0.21536735
4793,16379.11,False,0.20379892,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20800516,-0.1995927
3224,11672.11,False,0.20378914,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19360997,-0.21396834
5483,18449.11,False,0.20367937,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21041392,-0.19694482
5846,19538.11,False,0.20367292,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1394638,-0.26788205
74,2222.1099999999997,True,0.203671,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.35834286,-0.048999142
4816,16448.11,True,0.20353027,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.058320317,0.34874022
2953,10859.11,False,0.20346573,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16161732,-0.24531415
2803,10409.11,True,0.20340419,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13525446,0.27155393
3865,13595.11,False,0.20336767,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.16439442,0.24234091
2590,9770.11,True,0.20334223,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17158286,0.2351016
5534,18602.11,False,0.2033281,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15683466,-0.24982154
475,3425.1099999999997,True,0.20324379,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.28028557,-0.12620202
1183,5549.11,True,0.20321131,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25211218,-0.15431045
2394,9182.11,False,0.20315936,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2615945,0.14472423
736,4208.11,False,0.20315257,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.078967296,0.32733783
4652,15956.11,True,0.20307416,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23833519,0.16781314
2823,10469.11,True,0.20301543,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07015401,0.33587685
5384,18152.11,True,0.20298102,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18835339,0.21760866
1297,5891.11,True,0.2028783,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18486458,-0.220892
1092,5276.11,True,0.20287392,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18784612,0.2179017
1261,5783.11,False,0.20281863,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3629371,0.04270018
2258,8774.11,False,0.20281446,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.098180994,-0.30744794
614,3842.1099999999997,True,0.2027854,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.082718655,-0.32285213
5364,18092.11,False,0.20277369,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20051439,-0.20503299
2470,9410.11,False,0.20270896,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07772776,-0.32769015
2498,9494.11,True,0.20269367,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14805247,0.2573349
362,3086.1099999999997,True,0.20266905,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.035282377,0.37005574
2244,8732.11,True,0.2026177,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2097526,0.19548279
3374,12122.11,False,0.20255679,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1888412,-0.2162724
4683,16049.11,False,0.2024747,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11345145,-0.29149795
366,3098.1099999999997,False,0.20245185,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.019209469,0.38569424
2964,10892.11,True,0.20237723,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2796815,0.12507297
4389,15167.11,False,0.20233905,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22085166,0.18382643
4149,14447.11,True,0.20228016,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10425773,0.3003026
4485,15455.11,True,0.2022494,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.006607019,-0.39789176
1231,5693.11,False,0.20222096,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19286928,-0.21157265
2879,10637.11,True,0.20212762,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16284719,0.24140805
1721,7163.11,False,0.20207408,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.075326085,0.32882208
