bin,mz_approx,consistent_sign,median_abs_smd,smd__DRIAMS-A,smd__DRIAMS-C,selected
3291,11873.11,True,0.17092305,0.17596167,0.16588442,False
2424,9272.11,False,0.17090972,0.021567421,-0.320252,False
3919,13757.11,False,0.17081246,0.21169183,-0.12993309,False
5918,19754.11,True,0.17080688,0.18290643,0.15870734,False
4116,14348.11,False,0.1707923,0.08388225,-0.25770235,False
4765,16295.11,False,0.17076492,0.08088992,-0.26063994,False
5376,18128.11,True,0.17075807,0.1393254,0.20219074,False
5568,18704.11,False,0.17064789,0.16906744,-0.17222835,False
4509,15527.11,False,0.1706443,0.17787056,-0.16341804,False
3051,11153.11,True,0.1706122,-0.11424162,-0.22698279,False
3763,13289.11,False,0.17055699,0.12106136,-0.22005261,False
2601,9803.11,True,0.17053479,-0.01803502,-0.32303455,False
3314,11942.11,False,0.17051437,0.13198043,-0.20904832,False
2533,9599.11,True,0.17048891,0.2728387,0.068139106,False
3152,11456.11,True,0.17045906,-0.13351287,-0.20740527,False
3342,12026.11,False,0.17041603,0.14082047,-0.20001157,False
1484,6452.11,True,0.17033957,-0.082162976,-0.25851616,False
5368,18104.11,True,0.17032279,0.18596339,0.15468219,False
4489,15467.11,True,0.17030886,-0.0498768,-0.2907409,False
2885,10655.11,True,0.17028674,0.08009778,0.2604757,False
73,2219.1099999999997,True,0.17016977,-0.30053705,-0.039802488,False
1027,5081.11,True,0.17014867,0.2690256,0.07127176,False
4438,15314.11,True,0.17014548,0.1405353,0.19975565,False
3131,11393.11,False,0.1701414,0.16406827,-0.17621453,False
2169,8507.11,True,0.17013842,0.09996973,0.2403071,False
4297,14891.11,True,0.1701069,0.10082445,0.23938936,False
5017,17051.11,True,0.16992232,0.1848816,0.15496305,False
3790,13370.11,True,0.16986933,0.120293245,0.21944542,False
5349,18047.11,False,0.16981722,0.22767384,-0.11196061,False
5728,19184.11,False,0.16979471,0.11614879,-0.22344063,False
5993,19979.11,True,0.16975836,0.12366208,0.21585464,False
4436,15308.11,True,0.16972479,0.13377854,0.20567104,False
5106,17318.11,True,0.16966973,0.21230468,0.12703478,False
212,2636.1099999999997,True,0.16964628,-0.14851286,-0.1907797,False
612,3836.1099999999997,True,0.1696261,0.33451623,0.0047359676,False
4047,14141.11,False,0.16955726,0.11830667,-0.22080785,False
3649,12947.11,True,0.1695553,0.15933022,0.1797804,False
5255,17765.11,False,0.16953635,0.15184654,-0.18722618,False
3824,13472.11,True,0.1695203,0.11364509,0.22539552,False
1765,7295.11,True,0.16951779,-0.08986152,-0.24917406,False
5592,18776.11,True,0.16945979,0.12628289,0.2126367,False
3674,13022.11,True,0.16943929,0.26490057,0.07397802,False
567,3701.1099999999997,True,0.16935834,-0.14935541,-0.18936129,False
2971,10913.11,False,0.1692798,0.27223727,-0.06632233,False
1451,6353.11,True,0.16925788,0.107467204,0.23104857,False
4752,16256.11,True,0.16924722,0.12183761,0.21665685,False
192,2576.1099999999997,False,0.16921645,-0.13518162,0.20325129,False
4263,14789.11,True,0.16912314,0.13916586,0.19908041,False
3235,11705.11,False,0.16909632,0.15552317,-0.18266949,False
2227,8681.11,True,0.16903459,0.1606787,0.17739047,False
4919,16757.11,False,0.16894339,0.10727965,-0.23060712,False
4843,16529.11,False,0.16891548,0.17650455,-0.1613264,False
338,3014.1099999999997,True,0.16890845,0.111780964,0.22603592,False
5764,19292.11,False,0.16889496,0.15371196,-0.18407796,False
1457,6371.11,False,0.16882734,0.098983474,-0.2386712,False
5632,18896.11,True,0.16875021,0.20996322,0.1275372,False
2222,8666.11,True,0.16873717,-0.09179285,-0.24568148,False
2139,8417.11,False,0.168636,0.17037894,-0.16689304,False
193,2579.1099999999997,False,0.16862413,-0.17354219,0.16370608,False
3159,11477.11,True,0.16862218,0.15448712,0.18275724,False
3986,13958.11,True,0.16861671,0.11653232,0.22070111,False
2838,10514.11,True,0.1685899,-0.12667413,-0.21050568,False
1128,5384.11,True,0.16854581,0.20083675,0.13625488,False
1063,5189.11,False,0.16853157,0.2553756,-0.081687525,False
1210,5630.11,False,0.16852564,0.18918622,-0.14786506,False
759,4277.11,False,0.16844767,0.17811835,-0.158777,False
951,4853.11,False,0.16839021,0.27117214,-0.06560831,False
3372,12116.11,True,0.16834712,0.25196707,0.08472718,False
3371,12113.11,True,0.16824304,0.22566554,0.11082054,False
1609,6827.11,True,0.16822074,-0.025128027,-0.31131345,False
2095,8285.11,True,0.16816789,0.06482883,0.27150697,False
1279,5837.11,True,0.16812605,0.22732465,0.10892744,False
3996,13988.11,True,0.1680819,0.11014678,0.22601701,False
2069,8207.11,False,0.16807307,0.09685777,-0.23928837,False
4327,14981.11,True,0.16802552,0.23834062,0.09771042,False
2566,9698.11,True,0.16801836,0.3206341,0.0154026095,False
4764,16292.11,False,0.16798931,0.062030606,-0.273948,False
3458,12374.11,True,0.16797052,0.12985505,0.206086,False
5444,18332.11,False,0.16795881,0.14253601,-0.19338161,False
76,2228.1099999999997,False,0.16789615,0.18965396,-0.14613833,False
4312,14936.11,True,0.16789524,0.13711557,0.19867492,False
623,3869.1099999999997,True,0.16768159,0.0669638,0.2683994,False
581,3743.1099999999997,True,0.1676783,0.049254395,0.2861022,False
2757,10271.11,False,0.16761896,0.12882979,-0.20640813,False
435,3305.1099999999997,False,0.16749531,-0.16027285,0.17471777,False
4198,14594.11,True,0.16748506,0.12352353,0.2114466,False
3583,12749.11,True,0.16748446,0.13150221,0.20346671,False
5751,19253.11,True,0.16737369,0.13194923,0.20279816,False
5571,18713.11,False,0.16726825,0.16223833,-0.17229815,False
1562,6686.11,True,0.16720751,-0.22498438,-0.109430656,False
541,3623.1099999999997,True,0.16719565,-0.18367188,-0.15071942,False
1428,6284.11,False,0.16693166,0.09634252,-0.2375208,False
2977,10931.11,False,0.16691425,0.14280915,-0.19101937,False
1172,5516.11,True,0.16688947,0.14897488,0.18480407,False
2927,10781.11,True,0.16680397,-0.060167562,-0.2734404,False
3299,11897.11,True,0.16676141,0.117843784,0.21567905,False
1987,7961.11,True,0.16675675,-0.040522434,-0.29299107,False
2764,10292.11,True,0.16667676,-0.09690618,-0.23644733,False
5025,17075.11,False,0.16664454,0.20056108,-0.13272801,False
5740,19220.11,True,0.16663414,0.10037493,0.23289336,False
1962,7886.11,True,0.16661532,0.069906384,0.26332426,False
5315,17945.11,True,0.16659968,0.19585547,0.13734388,False
2973,10919.11,False,0.16656041,0.25217384,-0.08094697,False
5121,17363.11,True,0.16651009,0.14578494,0.18723524,False
5991,19973.11,True,0.16646075,0.11702522,0.2158963,False
2762,10286.11,True,0.16642143,-0.023742398,-0.30910045,False
4260,14780.11,True,0.16627952,0.08308663,0.24947242,False
4440,15320.11,True,0.16624528,0.14512701,0.18736354,False
381,3143.1099999999997,True,0.16619585,0.08332089,0.24907081,False
1734,7202.11,False,0.1661719,0.2086596,-0.123684175,False
4596,15788.11,True,0.16616893,0.24839696,0.0839409,False
104,2312.1099999999997,False,0.16604821,-0.14645585,0.18564057,False
698,4094.1099999999997,True,0.16601537,-0.019676227,-0.3123545,False
3123,11369.11,True,0.16599394,0.13042805,0.20155984,False
4203,14609.11,True,0.16598776,0.12777309,0.20420244,False
32,2096.1099999999997,True,0.16597712,-0.0412746,-0.29067963,False
3721,13163.11,True,0.16593471,0.14568526,0.18618415,False
2806,10418.11,False,0.16585103,0.04853263,-0.28316942,False
2118,8354.11,False,0.16582766,0.20978266,-0.12187268,False
5515,18545.11,False,0.1658001,0.25540933,-0.07619087,False
4553,15659.11,False,0.16574214,0.16015267,-0.17133161,False
4021,14063.11,False,0.16572514,0.20010687,-0.1313434,False
2065,8195.11,True,0.1657154,-0.01699077,-0.31444,False
201,2603.1099999999997,True,0.16568905,-0.1392434,-0.1921347,False
4506,15518.11,False,0.1656858,0.14591435,-0.18545726,False
1661,6983.11,False,0.16568263,-0.10888492,0.22248034,False
4288,14864.11,True,0.16568169,0.13111238,0.20025101,False
1310,5930.11,True,0.16567467,0.012847131,0.31850222,False
3807,13421.11,False,0.16554183,0.20398247,-0.12710118,False
2591,9773.11,False,0.16553995,0.17839693,-0.15268297,False
5902,19706.11,True,0.16541415,0.13525288,0.19557543,False
306,2918.1099999999997,True,0.16540685,0.22296132,0.10785237,False
233,2699.1099999999997,True,0.16539383,-0.17650273,-0.15428491,False
608,3824.1099999999997,False,0.16537929,0.18720128,-0.14355728,False
1404,6212.11,True,0.16527928,0.15016398,0.18039459,False
1278,5834.11,False,0.16515781,0.16204318,-0.16827244,False
4060,14180.11,True,0.16509254,0.0997286,0.23045649,False
1100,5300.11,True,0.16506407,0.21509534,0.11503279,False
4836,16508.11,True,0.16505447,0.18681662,0.14329234,False
5790,19370.11,True,0.1650179,0.12161715,0.20841864,False
4053,14159.11,True,0.16501158,0.116768524,0.21325463,False
3979,13937.11,False,0.16493452,0.13687506,-0.19299397,False
5521,18563.11,False,0.1649313,0.20949781,-0.1203648,False
4448,15344.11,True,0.16491243,0.14825688,0.181568,False
3786,13358.11,True,0.16478062,0.17256603,0.1569952,False
53,2159.1099999999997,False,0.16477193,-0.30966467,0.019879203,False
4643,15929.11,True,0.16475067,0.11959578,0.20990553,False
1364,6092.11,True,0.16470897,0.31059974,0.018818188,False
985,4955.11,True,0.16469452,-0.14274502,-0.18664402,False
2695,10085.11,True,0.16466269,-0.18490529,-0.14442009,False
4262,14786.11,True,0.16464837,0.13588545,0.19341129,False
1359,6077.11,True,0.16464214,0.07473574,0.25454855,False
4062,14186.11,True,0.16463934,0.09403598,0.2352427,False
3657,12971.11,False,0.16461933,0.21314141,-0.11609726,False
1991,7973.11,True,0.16452794,0.10592122,0.22313467,False
711,4133.11,True,0.1645028,-0.05128002,-0.27772558,False
5819,19457.11,True,0.16450238,0.13555528,0.19344948,False
3604,12812.11,True,0.16443694,0.119744875,0.20912899,False
2266,8798.11,True,0.16441622,0.18966676,0.13916567,False
2535,9605.11,True,0.16436268,0.21708062,0.11164474,False
3150,11450.11,True,0.16430838,-0.12605903,-0.20255774,False
3647,12941.11,True,0.16426022,0.10641683,0.22210361,False
5677,19031.11,True,0.16424058,0.1008878,0.22759338,False
1241,5723.11,True,0.16423918,-0.11687795,-0.21160041,False
5244,17732.11,True,0.16421007,0.0845671,0.24385303,False
4770,16310.11,True,0.16420652,0.16824678,0.16016626,False
4280,14840.11,True,0.16417158,0.13941224,0.1889309,False
5757,19271.11,True,0.16416931,0.12968834,0.1986503,False
1888,7664.11,False,0.16412741,0.2698879,-0.05836693,False
5827,19481.11,True,0.16407414,0.18602502,0.14212325,False
2853,10559.11,False,0.1640414,0.2423457,-0.08573708,False
2960,10880.11,False,0.16399889,0.21213408,-0.11586369,False
2393,9179.11,True,0.16394284,-0.15046905,-0.17741662,False
450,3350.1099999999997,True,0.1639426,-0.09689525,-0.23098996,False
1889,7667.11,False,0.16392651,0.21601973,-0.111833274,False
3349,12047.11,True,0.16391385,0.06616738,0.2616603,False
3246,11738.11,True,0.16390419,0.10727842,0.22052996,False
2265,8795.11,True,0.16388592,0.19970314,0.1280687,False
931,4793.11,False,0.16384986,0.2887062,-0.0389935,False
5371,18113.11,False,0.16381797,0.2031959,-0.12444006,False
4293,14879.11,False,0.16377303,0.22040184,-0.10714423,False
3093,11279.11,False,0.16375276,0.20552342,-0.121982105,False
4256,14768.11,False,0.16371793,0.08582183,-0.24161401,False
4680,16040.11,True,0.16369337,0.13548218,0.19190457,False
1138,5414.11,False,0.16361277,-0.08955,0.23767553,False
5115,17345.11,True,0.16356488,0.20158249,0.12554726,False
2105,8315.11,False,0.16346976,-0.007169488,0.31977004,False
4109,14327.11,True,0.16345486,0.2087661,0.11814361,False
5559,18677.11,True,0.16344881,0.11515717,0.21174043,False
3541,12623.11,True,0.16343838,-0.1499202,-0.17695658,False
787,4361.11,True,0.16343394,0.07487063,0.25199723,False
5316,17948.11,True,0.1634028,0.1260646,0.20074098,False
386,3158.1099999999997,True,0.16339251,-0.097349614,-0.22943543,False
5879,19637.11,False,0.16322917,0.15143086,-0.17502747,False
1361,6083.11,True,0.1632223,0.17924139,0.1472032,False
1508,6524.11,True,0.1632163,0.07591305,0.25051954,False
1188,5564.11,False,0.1632054,0.3065854,-0.01982539,False
1430,6290.11,False,0.16312765,0.069592334,-0.25666296,False
1665,6995.11,True,0.16305046,-0.07355877,-0.25254214,False
2079,8237.11,True,0.16303664,-0.12366691,-0.20240639,False
1211,5633.11,False,0.16302338,0.06160644,-0.26444033,False
1124,5372.11,True,0.16289379,-0.09189259,-0.23389499,False
1808,7424.11,True,0.16288862,-0.25211528,-0.07366194,False
1754,7262.11,True,0.16288409,-0.08615424,-0.23961392,False
3662,12986.11,True,0.1628771,0.16367099,0.16208321,False
5868,19604.11,False,0.16286017,0.20698893,-0.1187314,False
3499,12497.11,True,0.1627966,0.121406786,0.20418641,False
1153,5459.11,False,0.16278142,0.17008066,-0.15548219,False
4088,14264.11,True,0.16276953,0.17435019,0.15118887,False
5884,19652.11,True,0.16268434,0.1417505,0.18361817,False
4812,16436.11,True,0.16267589,0.0990444,0.22630738,False
5630,18890.11,True,0.16261128,0.13589747,0.1893251,False
1455,6365.11,False,0.16254641,0.023159223,-0.3019336,False
1220,5660.11,True,0.16253097,-0.1337365,-0.19132544,False
5180,17540.11,False,0.16252281,0.19363062,-0.131415,False
1956,7868.11,True,0.16249093,-0.17745194,-0.14752991,False
238,2714.1099999999997,True,0.16247968,-0.06394387,-0.2610155,False
3014,11042.11,False,0.16247717,0.070012346,-0.254942,False
2995,10985.11,False,0.16238235,0.057288848,-0.26747584,False
4247,14741.11,True,0.1623736,0.20147225,0.12327496,False
5597,18791.11,True,0.16227002,0.20406073,0.12047931,False
2981,10943.11,False,0.16225542,0.30846193,-0.016048897,False
1786,7358.11,True,0.1621969,-0.08851327,-0.23588052,False
3409,12227.11,False,0.16218677,0.15077877,-0.17359476,False
3292,11876.11,True,0.1621616,0.18337387,0.14094934,False
2958,10874.11,False,0.16210636,0.15481395,-0.16939878,False
5249,17747.11,True,0.16205443,0.10309806,0.22101082,False
5486,18458.11,True,0.16201936,0.21871954,0.105319165,False
1015,5045.11,True,0.16196135,-0.15433499,-0.16958772,False
291,2873.1099999999997,False,0.16193475,-0.026616188,0.2972533,False
3122,11366.11,True,0.16193262,0.1320584,0.19180685,False
1903,7709.11,True,0.1619223,0.1058292,0.21801542,False
3289,11867.11,True,0.16192228,0.1968058,0.12703876,False
3313,11939.11,False,0.16185638,0.13597901,-0.18773377,False
5546,18638.11,False,0.16184968,0.22839537,-0.09530398,False
2962,10886.11,True,0.16179608,0.28953114,0.03406102,False
3633,12899.11,True,0.16175637,0.1595738,0.16393895,False
2565,9695.11,False,0.16169521,0.26461205,-0.058778364,False
5622,18866.11,True,0.1616714,0.08218242,0.2411604,False
2854,10562.11,False,0.16164856,0.22491717,-0.09837994,False
4678,16034.11,True,0.1615366,0.07051097,0.25256222,False
5519,18557.11,False,0.16153608,0.17000417,-0.15306799,False
4723,16169.11,True,0.16152498,0.12583625,0.19721372,False
723,4169.11,True,0.16144708,0.21689771,0.105996445,False
2500,9500.11,False,0.16144198,0.06262982,-0.26025414,False
968,4904.11,True,0.16130401,-0.027627796,-0.29498023,False
1368,6104.11,True,0.16123988,0.20192203,0.12055772,False
68,2204.1099999999997,True,0.16122806,-0.2727485,-0.049707606,False
2901,10703.11,True,0.16120231,0.17239645,0.15000816,False
2976,10928.11,False,0.16113004,0.16565728,-0.15660281,False
3556,12668.11,True,0.16112924,0.18858895,0.13366953,False
4614,15842.11,False,0.16111238,0.11414481,-0.20807996,False
4491,15473.11,True,0.16105647,-0.036415722,-0.28569722,False
4183,14549.11,False,0.16103467,0.1670082,-0.15506113,False
1964,7892.11,True,0.16099544,0.1448635,0.17712738,False
1690,7070.11,False,0.16098161,0.03056403,-0.29139918,False
5055,17165.11,True,0.1609735,0.22631255,0.09563447,False
1025,5075.11,True,0.16095702,0.1727691,0.14914495,False
2728,10184.11,True,0.1608949,-0.1457051,-0.17608468,False
1866,7598.11,True,0.16086523,-0.011217505,-0.31051296,False
4961,16883.11,False,0.16082555,0.14411336,-0.17753774,False
5336,18008.11,True,0.16081974,0.21934448,0.10229498,False
4147,14441.11,True,0.1607795,0.10325082,0.21830821,False
5702,19106.11,False,0.16071378,0.1940159,-0.12741165,False
2696,10088.11,True,0.16068412,-0.20000258,-0.121365674,False
2632,9896.11,True,0.16066825,-0.076334886,-0.24500161,False
2297,8891.11,True,0.16060708,-0.121285,-0.19992918,False
3080,11240.11,True,0.16052675,0.17185333,0.14920019,False
5281,17843.11,True,0.16042559,0.15779157,0.1630596,False
4229,14687.11,True,0.16042435,0.16831583,0.15253288,False
5061,17183.11,False,0.16037479,0.18435326,-0.1363963,False
289,2867.1099999999997,False,0.16034415,-0.12405954,0.19662875,False
204,2612.1099999999997,True,0.16021267,-0.1476848,-0.17274055,False
810,4430.11,False,0.16016464,0.04501397,-0.2753153,False
4905,16715.11,False,0.16009846,0.13499749,-0.18519944,False
2749,10247.11,True,0.16008016,0.19608633,0.12407401,False
4904,16712.11,False,0.16006353,0.17823134,-0.14189571,False
5758,19274.11,True,0.15996929,0.09953828,0.22040029,False
2561,9683.11,False,0.15995847,0.18034112,-0.13957581,False
5160,17480.11,False,0.15986675,0.17962612,-0.1401074,False
5108,17324.11,True,0.15984945,0.17166832,0.14803058,False
1691,7073.11,False,0.15983094,0.19498089,-0.12468099,False
2997,10991.11,False,0.15976098,0.048211124,-0.27131084,False
165,2495.1099999999997,False,0.15974867,0.23007995,-0.0894174,False
3836,13508.11,True,0.15969953,0.1159096,0.20348945,False
3943,13829.11,True,0.15966967,0.119240865,0.20009848,False
470,3410.1099999999997,True,0.15966333,-0.07366867,-0.245658,False
1038,5114.11,False,0.1595599,0.252709,-0.066410825,False
3340,12020.11,False,0.1595221,0.122203834,-0.19684038,False
4405,15215.11,True,0.15952078,0.057120048,0.2619215,False
4084,14252.11,False,0.15950081,0.08226703,-0.23673458,False
5683,19049.11,True,0.15949826,0.14093108,0.17806543,False
2813,10439.11,True,0.15946077,-0.1708232,-0.14809833,False
3419,12257.11,False,0.15940525,0.16278766,-0.15602283,False
3046,11138.11,False,0.15940338,0.12279625,-0.19601052,False
1183,5549.11,True,0.15934536,-0.25211218,-0.06657854,False
1774,7322.11,False,0.15933804,0.13362527,-0.18505082,False
3925,13775.11,True,0.15931056,0.2651197,0.053501435,False
1787,7361.11,True,0.1592512,-0.034292165,-0.28421023,False
5238,17714.11,True,0.15922982,0.19345012,0.1250095,False
1450,6350.11,True,0.15917967,0.090278275,0.22808108,False
4804,16412.11,False,0.15915522,0.1798767,-0.13843374,False
3577,12731.11,True,0.15910694,0.15203398,0.16617988,False
4294,14882.11,True,0.15907644,0.20715953,0.11099334,False
2198,8594.11,True,0.15905997,0.17981319,0.13830675,False
4993,16979.11,True,0.15905067,0.1558245,0.16227683,False
3746,13238.11,False,0.15903795,0.19553854,-0.122537374,False
3013,11039.11,False,0.15900405,0.045336597,-0.2726715,False
