site,species,drug,n,n_direncli,direnc_orani,n_tur_toplam,eksiklik_orani
DRIAMS-A,Brevibacterium ravenspurgense,Vancomycin,6,0.0,0.0,15,0.6
DRIAMS-A,Burkholderia cenocepacia,Meropenem,6,0.0,0.0,8,0.25
DRIAMS-A,Burkholderia vietnamiensis,Minocycline,6,0.0,0.0,13,0.5384615384615384
DRIAMS-A,Campylobacter coli,Meropenem,6,0.0,0.0,71,0.9154929577464789
DRIAMS-A,Chryseobacterium gleum,Cefepime,6,0.0,0.0,20,0.7
DRIAMS-A,Chryseobacterium gleum,Ciprofloxacin,6,2.0,0.3333333333333333,20,0.7
DRIAMS-A,Chryseobacterium gleum,Cotrimoxazole,6,0.0,0.0,20,0.7
DRIAMS-A,Chryseobacterium gleum,Meropenem,6,6.0,1.0,20,0.7
DRIAMS-A,Chryseobacterium gleum,Piperacillin-Tazobactam,6,0.0,0.0,20,0.7
DRIAMS-A,Clostridium paraputrificum,Metronidazole,6,0.0,0.0,28,0.7857142857142857
DRIAMS-A,Clostridium subterminale,Clindamycin,6,0.0,0.0,34,0.8235294117647058
DRIAMS-A,Clostridium subterminale,Metronidazole,6,0.0,0.0,34,0.8235294117647058
DRIAMS-A,Clostridium subterminale,Moxifloxacin,6,0.0,0.0,34,0.8235294117647058
DRIAMS-A,Clostridium subterminale,Penicillin,6,3.0,0.5,34,0.8235294117647058
DRIAMS-A,Clostridium subterminale,Vancomycin,6,0.0,0.0,34,0.8235294117647058
DRIAMS-A,Clostridium symbiosum,Amoxicillin-Clavulanic acid,6,0.0,0.0,11,0.4545454545454546
DRIAMS-A,Clostridium symbiosum,Metronidazole,6,0.0,0.0,11,0.4545454545454546
DRIAMS-A,Clostridium symbiosum,Penicillin,6,6.0,1.0,11,0.4545454545454546
DRIAMS-A,Clostridium symbiosum,Piperacillin-Tazobactam,6,0.0,0.0,11,0.4545454545454546
DRIAMS-A,Corynebacterium amycolatum,Levofloxacin,6,5.0,0.8333333333333334,397,0.9848866498740554
DRIAMS-A,Corynebacterium kroppenstedtii,Ceftriaxone,6,0.0,0.0,39,0.8461538461538461
DRIAMS-A,Corynebacterium kroppenstedtii,Vancomycin,6,0.0,0.0,39,0.8461538461538461
DRIAMS-A,Corynebacterium lipophile_group_F1,Erythromycin,6,6.0,1.0,58,0.896551724137931
DRIAMS-A,Corynebacterium lipophile_group_F1,Gentamicin,6,0.0,0.0,58,0.896551724137931
DRIAMS-A,Corynebacterium lipophile_group_F1,Meropenem,6,0.0,0.0,58,0.896551724137931
DRIAMS-A,Corynebacterium sundsvallense,Ceftriaxone,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Ciprofloxacin,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Erythromycin,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Gentamicin,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Meropenem,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Penicillin,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium sundsvallense,Vancomycin,6,0.0,0.0,6,0.0
DRIAMS-A,Corynebacterium tuberculostearicum,Linezolid,6,0.0,0.0,578,0.9896193771626297
DRIAMS-A,Corynebacterium tuberculostearicum,Rifampicin,6,0.0,0.0,578,0.9896193771626297
DRIAMS-A,Dermabacter hominis,Daptomycin,6,6.0,1.0,266,0.9774436090225564
DRIAMS-A,Dialister pneumosintes,Amoxicillin-Clavulanic acid,6,0.0,0.0,30,0.8
DRIAMS-A,Eikenella corrodens,Amoxicillin,6,0.0,0.0,250,0.976
DRIAMS-A,Enterococcus avium,Nitrofurantoin,6,2.0,0.3333333333333333,118,0.9491525423728814
DRIAMS-A,Enterococcus gallinarum,Ampicillin-Amoxicillin,6,2.0,0.3333333333333333,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Imipenem,6,2.0,0.3333333333333333,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Levofloxacin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Linezolid,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Teicoplanin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Tigecycline,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,Enterococcus gallinarum,Vancomycin,6,6.0,1.0,29,0.7931034482758621
DRIAMS-A,Enterococcus hirae,Amoxicillin,6,0.0,0.0,25,0.76
DRIAMS-A,Facklamia hominis,Ceftriaxone,6,6.0,1.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Clindamycin,6,6.0,1.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Gentamicin_high_level,6,0.0,0.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Meropenem,6,0.0,0.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Penicillin,6,6.0,1.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Penicillin_with_endokarditis,6,6.0,1.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Penicillin_without_endokarditis,6,6.0,1.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Teicoplanin,6,0.0,0.0,85,0.9294117647058824
DRIAMS-A,Facklamia hominis,Vancomycin,6,0.0,0.0,85,0.9294117647058824
DRIAMS-A,Finegoldia magna,Ceftriaxone,6,0.0,0.0,769,0.9921976592977894
DRIAMS-A,Finegoldia magna,Daptomycin,6,3.0,0.5,769,0.9921976592977894
DRIAMS-A,Finegoldia magna,Doxycycline,6,0.0,0.0,769,0.9921976592977894
DRIAMS-A,Haemophilus haemolyticus,Chloramphenicol,6,1.0,0.16666666666666666,181,0.9668508287292817
DRIAMS-A,Haemophilus haemolyticus,Quinolones,6,0.0,0.0,181,0.9668508287292817
DRIAMS-A,Haemophilus parainfluenzae,Ciprofloxacin,6,0.0,0.0,736,0.9918478260869565
DRIAMS-A,Klebsiella pneumoniae,Amoxicillin-Clavulanic acid_uncomplicated_HWI,6,0.0,0.0,3921,0.9984697781178271
DRIAMS-A,Lactococcus lactis,Clindamycin,6,1.0,0.16666666666666666,19,0.6842105263157895
DRIAMS-A,Lactococcus lactis,Penicillin,6,0.0,0.0,19,0.6842105263157895
DRIAMS-A,Lactococcus lactis,Vancomycin,6,0.0,0.0,19,0.6842105263157895
DRIAMS-A,Listeria monocytogenes,Ampicillin-Amoxicillin,6,0.0,0.0,7,0.1428571428571429
DRIAMS-A,Listeria monocytogenes,Cotrimoxazole,6,0.0,0.0,7,0.1428571428571429
DRIAMS-A,Listeria monocytogenes,Meropenem,6,0.0,0.0,7,0.1428571428571429
DRIAMS-A,MIX!Acinetobacter baumannii,Ceftolozane-Tazobactam,6,6.0,1.0,55,0.8909090909090909
DRIAMS-A,MIX!Enterobacter asburiae,Cefpodoxime,6,6.0,1.0,34,0.8235294117647058
DRIAMS-A,MIX!Enterobacter asburiae,Fosfomycin-Trometamol,6,4.0,0.6666666666666666,34,0.8235294117647058
DRIAMS-A,MIX!Klebsiella variicola,Amikacin,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Amoxicillin-Clavulanic acid,6,1.0,0.16666666666666666,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Ampicillin-Amoxicillin,6,6.0,1.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Cefepime,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Ceftazidime,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Ceftriaxone,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Ciprofloxacin,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Colistin,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Cotrimoxazole,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Ertapenem,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Imipenem,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Levofloxacin,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Meropenem,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Piperacillin-Tazobactam,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Klebsiella variicola,Tobramycin,6,0.0,0.0,10,0.4
DRIAMS-A,MIX!Neisseria gonorrhoeae,Azithromycin,6,0.0,0.0,7,0.1428571428571429
DRIAMS-A,MIX!Neisseria gonorrhoeae,Cefixime,6,1.0,0.16666666666666666,7,0.1428571428571429
DRIAMS-A,MIX!Neisseria gonorrhoeae,Ceftriaxone,6,0.0,0.0,7,0.1428571428571429
DRIAMS-A,MIX!Neisseria gonorrhoeae,Ciprofloxacin,6,6.0,1.0,7,0.1428571428571429
DRIAMS-A,MIX!Pseudomonas aeruginosa,Aztreonam,6,5.0,0.8333333333333334,56,0.8928571428571429
DRIAMS-A,MIX!Staphylococcus hominis,Amoxicillin-Clavulanic acid,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Ampicillin-Amoxicillin,6,6.0,1.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Cefazolin,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Cefepime,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Ceftriaxone,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Cefuroxime,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Ciprofloxacin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Clindamycin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Cotrimoxazole,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Daptomycin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Erythromycin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Fusidic acid,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Gentamicin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Imipenem,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Linezolid,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Meropenem,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Oxacillin,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Penicillin,6,6.0,1.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Piperacillin-Tazobactam,6,1.0,0.16666666666666666,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Rifampicin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Tetracycline,6,2.0,0.3333333333333333,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Tigecycline,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Staphylococcus hominis,Vancomycin,6,0.0,0.0,29,0.7931034482758621
DRIAMS-A,MIX!Streptococcus dysgalactiae,Clindamycin,6,0.0,0.0,38,0.8421052631578947
DRIAMS-A,MIX!Streptococcus dysgalactiae,Levofloxacin,6,0.0,0.0,38,0.8421052631578947
DRIAMS-A,MIX!Streptococcus dysgalactiae,Penicillin,6,0.0,0.0,38,0.8421052631578947
DRIAMS-A,Parvimonas micra,Amoxicillin,6,0.0,0.0,396,0.9848484848484849
DRIAMS-A,Peptoniphilus harei,Amoxicillin-Clavulanic acid,6,0.0,0.0,202,0.9702970297029703
DRIAMS-A,Peptoniphilus harei,Metronidazole,6,0.0,0.0,202,0.9702970297029703
DRIAMS-A,Porphyromonas uenonis,Clindamycin,6,0.0,0.0,8,0.25
DRIAMS-A,Propionibacterium acnes,Amoxicillin,6,0.0,0.0,2837,0.99788508988368
DRIAMS-A,Propionibacterium granulosum,Ceftriaxone,6,0.0,0.0,70,0.9142857142857143
DRIAMS-A,Propionibacterium granulosum,Clindamycin,6,0.0,0.0,70,0.9142857142857143
DRIAMS-A,Propionibacterium granulosum,Levofloxacin,6,0.0,0.0,70,0.9142857142857143
DRIAMS-A,Propionibacterium granulosum,Penicillin,6,0.0,0.0,70,0.9142857142857143
DRIAMS-A,Propionibacterium granulosum,Rifampicin,6,0.0,0.0,70,0.9142857142857143
DRIAMS-A,Pseudomonas aeruginosa,Ceftriaxone,6,5.0,0.8333333333333334,4852,0.9987633965375103
DRIAMS-A,Pseudomonas aeruginosa,Cotrimoxazole,6,5.0,0.8333333333333334,4852,0.9987633965375103
DRIAMS-A,Pseudomonas sp,Cefepime,6,0.0,0.0,12,0.5
DRIAMS-A,Pseudomonas sp,Ciprofloxacin,6,0.0,0.0,12,0.5
DRIAMS-A,Pseudomonas sp,Colistin,6,0.0,0.0,12,0.5
DRIAMS-A,Pseudomonas sp,Meropenem,6,0.0,0.0,12,0.5
DRIAMS-A,Pseudomonas sp,Piperacillin-Tazobactam,6,0.0,0.0,12,0.5
DRIAMS-A,Pseudomonas sp,Tobramycin,6,0.0,0.0,12,0.5
DRIAMS-A,Rahnella aquatilis,Amoxicillin-Clavulanic acid,6,0.0,0.0,9,0.33333333333333337
DRIAMS-A,Rahnella aquatilis,Cefepime,6,0.0,0.0,9,0.33333333333333337
DRIAMS-A,Rahnella aquatilis,Ceftriaxone,6,6.0,1.0,9,0.33333333333333337
DRIAMS-A,Rahnella aquatilis,Ciprofloxacin,6,0.0,0.0,9,0.33333333333333337
DRIAMS-A,Rahnella aquatilis,Ertapenem,6,0.0,0.0,9,0.33333333333333337
DRIAMS-A,Rahnella aquatilis,Piperacillin-Tazobactam,6,0.0,0.0,9,0.33333333333333337
DRIAMS-A,Rothia aeria,Erythromycin,6,0.0,0.0,15,0.6
DRIAMS-A,Rothia aeria,Gentamicin,6,0.0,0.0,15,0.6
DRIAMS-A,Rothia aeria,Meropenem,6,0.0,0.0,15,0.6
DRIAMS-A,Rothia aeria,Vancomycin,6,0.0,0.0,15,0.6
DRIAMS-A,Saccharomyces cerevisiae,Amphotericin B,6,0.0,0.0,165,0.9636363636363636
DRIAMS-A,Serratia liquefaciens,Fosfomycin-Trometamol,6,4.0,0.6666666666666666,37,0.8378378378378378
DRIAMS-A,Serratia liquefaciens,Norfloxacin,6,0.0,0.0,37,0.8378378378378378
DRIAMS-A,Sphingomonas desiccabilis,Cefepime,6,0.0,0.0,6,0.0
DRIAMS-A,Sphingomonas desiccabilis,Ciprofloxacin,6,0.0,0.0,6,0.0
DRIAMS-A,Sphingomonas desiccabilis,Cotrimoxazole,6,0.0,0.0,6,0.0
DRIAMS-A,Sphingomonas desiccabilis,Meropenem,6,0.0,0.0,6,0.0
DRIAMS-A,Sphingomonas desiccabilis,Piperacillin-Tazobactam,6,6.0,1.0,6,0.0
DRIAMS-A,Sphingomonas koreensis,Cefepime,6,6.0,1.0,6,0.0
DRIAMS-A,Sphingomonas koreensis,Ciprofloxacin,6,6.0,1.0,6,0.0
DRIAMS-A,Sphingomonas koreensis,Cotrimoxazole,6,0.0,0.0,6,0.0
DRIAMS-A,Sphingomonas koreensis,Meropenem,6,6.0,1.0,6,0.0
DRIAMS-A,Sphingomonas koreensis,Piperacillin-Tazobactam,6,6.0,1.0,6,0.0
DRIAMS-A,Staphylococcus epidermidis,Ceftolozane-Tazobactam,6,6.0,1.0,9387,0.9993608181527645
DRIAMS-A,Staphylococcus saccharolyticus,Vancomycin,6,0.0,0.0,78,0.9230769230769231
DRIAMS-A,Stenotrophomonas maltophilia,Ciprofloxacin,6,6.0,1.0,660,0.990909090909091
DRIAMS-A,Streptococcus anginosus,Meropenem,6,0.0,0.0,1868,0.9967880085653105
DRIAMS-A,Streptococcus mitis,Clarithromycin,6,2.0,0.3333333333333333,666,0.990990990990991
DRIAMS-A,Streptococcus mitis,Oxacillin,6,3.0,0.5,666,0.990990990990991
DRIAMS-A,Streptococcus mitis,Penicillin_with_meningitis,6,2.0,0.3333333333333333,666,0.990990990990991
DRIAMS-A,Streptococcus mitis,Penicillin_with_other_infections,6,2.0,0.3333333333333333,666,0.990990990990991
DRIAMS-A,Streptococcus mitis,Penicillin_with_pneumonia,6,0.0,0.0,666,0.990990990990991
DRIAMS-A,Streptococcus oralis,Daptomycin,6,0.0,0.0,929,0.9935414424111948
DRIAMS-A,Streptococcus peroris,Gentamicin_high_level,6,0.0,0.0,44,0.8636363636363636
DRIAMS-A,Streptococcus pseudopneumoniae,Levofloxacin,6,0.0,0.0,58,0.896551724137931
DRIAMS-A,Yersinia enterocolitica,Amikacin,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Ampicillin-Amoxicillin,6,6.0,1.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Cefepime,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Ceftazidime,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Colistin,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Ertapenem,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Imipenem,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Meropenem,6,0.0,0.0,15,0.6
DRIAMS-A,Yersinia enterocolitica,Piperacillin-Tazobactam,6,0.0,0.0,15,0.6
DRIAMS-A,Achromobacter xylosoxidans,Ceftazidime,5,0.0,0.0,174,0.9712643678160919
DRIAMS-A,Acidovorax temperans,Cefepime,5,0.0,0.0,20,0.75
DRIAMS-A,Acidovorax temperans,Ciprofloxacin,5,5.0,1.0,20,0.75
DRIAMS-A,Acidovorax temperans,Cotrimoxazole,5,0.0,0.0,20,0.75
DRIAMS-A,Acidovorax temperans,Meropenem,5,0.0,0.0,20,0.75
DRIAMS-A,Acidovorax temperans,Piperacillin-Tazobactam,5,0.0,0.0,20,0.75
DRIAMS-A,Acinetobacter baumannii,Ceftazidime-Avibactam,5,5.0,1.0,98,0.9489795918367347
DRIAMS-A,Acinetobacter baumannii,Ceftolozane-Tazobactam,5,5.0,1.0,98,0.9489795918367347
DRIAMS-A,Acinetobacter calcoaceticus,Ciprofloxacin,5,0.0,0.0,10,0.5
DRIAMS-A,Acinetobacter calcoaceticus,Colistin,5,0.0,0.0,10,0.5
DRIAMS-A,Acinetobacter calcoaceticus,Cotrimoxazole,5,0.0,0.0,10,0.5
DRIAMS-A,Acinetobacter calcoaceticus,Meropenem,5,0.0,0.0,10,0.5
DRIAMS-A,Acinetobacter junii,Imipenem,5,0.0,0.0,47,0.8936170212765957
DRIAMS-A,Acinetobacter ursingii,Ceftazidime,5,4.0,0.8,78,0.9358974358974359
DRIAMS-A,Actinomyces meyeri,Moxifloxacin,5,0.0,0.0,21,0.7619047619047619
DRIAMS-A,Actinomyces neuii,Moxifloxacin,5,0.0,0.0,320,0.984375
DRIAMS-A,Actinomyces neuii,Teicoplanin,5,0.0,0.0,320,0.984375
DRIAMS-A,Actinomyces odontolyticus,Moxifloxacin,5,0.0,0.0,363,0.9862258953168044
DRIAMS-A,Actinomyces oris,Moxifloxacin,5,0.0,0.0,80,0.9375
DRIAMS-A,Aerococcus urinae,Daptomycin,5,0.0,0.0,546,0.9908424908424909
DRIAMS-A,Aerococcus urinae,Meropenem,5,0.0,0.0,546,0.9908424908424909
DRIAMS-A,Aerococcus viridans,Ceftriaxone,5,2.0,0.4,46,0.8913043478260869
DRIAMS-A,Anaerococcus murdochii,Amoxicillin-Clavulanic acid,5,0.0,0.0,72,0.9305555555555556
DRIAMS-A,Anaerococcus sp,Amoxicillin,5,0.0,0.0,32,0.84375
DRIAMS-A,Bacillus thuringiensis,Clindamycin,5,3.0,0.6,18,0.7222222222222222
DRIAMS-A,Bacillus thuringiensis,Levofloxacin,5,0.0,0.0,18,0.7222222222222222
DRIAMS-A,Bacillus thuringiensis,Penicillin,5,5.0,1.0,18,0.7222222222222222
DRIAMS-A,Bacillus thuringiensis,Vancomycin,5,0.0,0.0,18,0.7222222222222222
DRIAMS-A,Bacteroides faecis,Amoxicillin-Clavulanic acid,5,0.0,0.0,50,0.9
DRIAMS-A,Bacteroides ovatus,Metronidazole,5,0.0,0.0,83,0.9397590361445783
DRIAMS-A,Bacteroides vulgatus,Penicillin,5,5.0,1.0,90,0.9444444444444444
DRIAMS-A,Bifidobacterium dentium,Levofloxacin,5,0.0,0.0,33,0.8484848484848485
DRIAMS-A,Bifidobacterium dentium,Moxifloxacin,5,0.0,0.0,33,0.8484848484848485
DRIAMS-A,Bifidobacterium dentium,Penicillin,5,0.0,0.0,33,0.8484848484848485
DRIAMS-A,Brevibacterium ravenspurgense,Ciprofloxacin,5,3.0,0.6,15,0.6666666666666667
DRIAMS-A,Brevibacterium ravenspurgense,Erythromycin,5,5.0,1.0,15,0.6666666666666667
DRIAMS-A,Brevibacterium ravenspurgense,Gentamicin,5,0.0,0.0,15,0.6666666666666667
DRIAMS-A,Brevibacterium ravenspurgense,Meropenem,5,0.0,0.0,15,0.6666666666666667
DRIAMS-A,Burkholderia ambifaria,Ceftazidime,5,0.0,0.0,8,0.375
DRIAMS-A,Burkholderia ambifaria,Meropenem,5,0.0,0.0,8,0.375
DRIAMS-A,Burkholderia cenocepacia,Ceftazidime,5,0.0,0.0,8,0.375
DRIAMS-A,Campylobacter coli,Azithromycin,5,5.0,1.0,71,0.9295774647887324
DRIAMS-A,Campylobacter fetus,Azithromycin,5,0.0,0.0,30,0.8333333333333334
DRIAMS-A,Campylobacter fetus,Ceftriaxone,5,5.0,1.0,30,0.8333333333333334
DRIAMS-A,Campylobacter fetus,Erythromycin,5,0.0,0.0,30,0.8333333333333334
DRIAMS-A,Campylobacter jejuni,Doxycycline,5,0.0,0.0,378,0.9867724867724867
DRIAMS-A,Candida kefyr,5-Fluorocytosine,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Anidulafungin,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Caspofungin,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Fluconazole,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Itraconazole,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Micafungin,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Candida kefyr,Voriconazole,5,0.0,0.0,51,0.9019607843137255
DRIAMS-A,Clostridium paraputrificum,Moxifloxacin,5,0.0,0.0,28,0.8214285714285714
DRIAMS-A,Clostridium subterminale,Amoxicillin,5,3.0,0.6,34,0.8529411764705882
DRIAMS-A,Clostridium subterminale,Ceftriaxone,5,3.0,0.6,34,0.8529411764705882
DRIAMS-A,Corynebacterium amycolatum,Amoxicillin-Clavulanic acid,5,0.0,0.0,397,0.9874055415617129
DRIAMS-A,Corynebacterium coyleae,Ceftriaxone,5,2.0,0.4,70,0.9285714285714286
DRIAMS-A,Corynebacterium coyleae,Ciprofloxacin,5,2.0,0.4,70,0.9285714285714286
DRIAMS-A,Corynebacterium coyleae,Penicillin,5,3.0,0.6,70,0.9285714285714286
DRIAMS-A,Corynebacterium coyleae,Vancomycin,5,0.0,0.0,70,0.9285714285714286
DRIAMS-A,Corynebacterium propinquum,Gentamicin,5,0.0,0.0,89,0.9438202247191011
DRIAMS-A,Delftia acidovorans,Cefepime,5,0.0,0.0,22,0.7727272727272727
DRIAMS-A,Delftia acidovorans,Ciprofloxacin,5,0.0,0.0,22,0.7727272727272727
DRIAMS-A,Delftia acidovorans,Cotrimoxazole,5,0.0,0.0,22,0.7727272727272727
DRIAMS-A,Delftia acidovorans,Meropenem,5,0.0,0.0,22,0.7727272727272727
DRIAMS-A,Delftia acidovorans,Piperacillin-Tazobactam,5,0.0,0.0,22,0.7727272727272727
DRIAMS-A,Dermabacter hominis,Linezolid,5,0.0,0.0,266,0.981203007518797
DRIAMS-A,Dermabacter hominis,Moxifloxacin,5,5.0,1.0,266,0.981203007518797
DRIAMS-A,Dialister pneumosintes,Penicillin,5,4.0,0.8,30,0.8333333333333334
DRIAMS-A,Eggerthella lenta,Amoxicillin-Clavulanic acid,5,0.0,0.0,116,0.9568965517241379
DRIAMS-A,Enterobacter hormaechei,Amikacin,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Amoxicillin-Clavulanic acid,5,5.0,1.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Ampicillin-Amoxicillin,5,5.0,1.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Cefepime,5,1.0,0.2,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Ceftazidime,5,2.0,0.4,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Ceftriaxone,5,2.0,0.4,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Ciprofloxacin,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Colistin,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Cotrimoxazole,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Ertapenem,5,1.0,0.2,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Imipenem,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Levofloxacin,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Meropenem,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Piperacillin-Tazobactam,5,1.0,0.2,12,0.5833333333333333
DRIAMS-A,Enterobacter hormaechei,Tobramycin,5,0.0,0.0,12,0.5833333333333333
DRIAMS-A,Enterococcus durans,Ampicillin-Amoxicillin,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Imipenem,5,1.0,0.2,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Levofloxacin,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Linezolid,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Teicoplanin,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Tigecycline,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus durans,Vancomycin,5,0.0,0.0,11,0.5454545454545454
DRIAMS-A,Enterococcus faecalis,Ciprofloxacin,5,0.0,0.0,4418,0.9988682661837935
DRIAMS-A,Enterococcus faecalis,Penicillin,5,2.0,0.4,4418,0.9988682661837935
DRIAMS-A,Enterococcus hirae,Nitrofurantoin,5,5.0,1.0,25,0.8
DRIAMS-A,Escherichia coli,Moxifloxacin,5,0.0,0.0,7320,0.9993169398907104
DRIAMS-A,Escherichia coli,Tigecycline,5,0.0,0.0,7320,0.9993169398907104
DRIAMS-A,Fusobacterium nucleatum,Penicillin,5,0.0,0.0,131,0.9618320610687023
DRIAMS-A,Haemophilus parainfluenzae,Chloramphenicol,5,4.0,0.8,736,0.9932065217391305
DRIAMS-A,Haemophilus parainfluenzae,Quinolones,5,4.0,0.8,736,0.9932065217391305
